[INFO] [1789635018.730863685] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635045.325592943] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635045.326609350] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789635045.327251386] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635045.463364845] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635045.464519662] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.516), center=(250, 181)
[INFO] [1789635045.470674900] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635045.471623404] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635045.472550203] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789635045.473484963] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635045.629130048] [vision_manager]: Book detected: xyz=(-0.088, -0.180, 0.400), center=(250, 97)
[INFO] [1789635045.630899712] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635045.632547232] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635045.634090848] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635045.635622266] [vision_manager]: Book detected: xyz=(-0.090, -0.028, 0.401), center=(249, 218)
[INFO] [1789635045.637019149] [vision_manager]: Book detected: xyz=(-0.090, 0.035, 0.400), center=(249, 268)
[INFO] [1789635045.791020334] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635045.792520767] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635045.793929388] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635045.795287875] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635045.796557292] [vision_manager]: Book detected: xyz=(-0.128, -0.085, 0.563), center=(248, 192)
[INFO] [1789635045.797774328] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789635045.947178631] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635045.948718348] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635045.950044324] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635045.951543603] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635045.952964720] [vision_manager]: Book detected: xyz=(-0.128, -0.094, 0.563), center=(248, 187)
[INFO] [1789635045.954349353] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635045.955722346] [vision_manager]: Book detected: xyz=(-0.114, -0.021, 0.511), center=(249, 227)
[INFO] [1789635045.956735379] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635046.095234042] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635046.096545207] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635046.097866753] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635046.098925330] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635046.100014753] [vision_manager]: Book detected: xyz=(-0.088, -0.030, 0.401), center=(250, 216)
[INFO] [1789635046.101220678] [vision_manager]: Book detected: xyz=(-0.088, 0.039, 0.400), center=(250, 271)
[INFO] [1789635046.266756372] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635046.267798030] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635046.268694864] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635046.269626599] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635046.274140973] [vision_manager]: Book detected: xyz=(-0.088, -0.030, 0.401), center=(250, 216)
[INFO] [1789635046.276438144] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635046.671027020] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635046.672863194] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635046.675220925] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635046.677421966] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635046.678782006] [vision_manager]: Book detected: xyz=(-0.088, -0.033, 0.400), center=(250, 214)
[INFO] [1789635046.680061401] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635046.832992009] [vision_manager]: Book detected: xyz=(-0.088, -0.178, 0.401), center=(250, 99)
[INFO] [1789635046.834132479] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635046.835234692] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.483), center=(249, 177)
[INFO] [1789635046.836313986] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635046.837383513] [vision_manager]: Book detected: xyz=(-0.092, -0.045, 0.400), center=(247, 204)
[INFO] [1789635046.838455439] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635046.985436279] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635046.986686640] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635046.987922779] [vision_manager]: Book detected: xyz=(-0.106, -0.096, 0.475), center=(249, 176)
[INFO] [1789635046.989545918] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635046.991355420] [vision_manager]: Book detected: xyz=(-0.130, -0.087, 0.563), center=(247, 191)
[INFO] [1789635046.992547214] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635047.149883415] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635047.151434343] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.483), center=(250, 177)
[INFO] [1789635047.152925446] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635047.154361990] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635047.155654986] [vision_manager]: Book detected: xyz=(-0.128, -0.089, 0.563), center=(248, 190)
[INFO] [1789635047.156902547] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635047.315147488] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635047.316701371] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635047.318021555] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635047.319422389] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635047.320798360] [vision_manager]: Book detected: xyz=(-0.128, -0.082, 0.563), center=(248, 194)
[INFO] [1789635047.322209516] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635047.469518656] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635047.470995138] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635047.472425708] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635047.473759760] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635047.475191822] [vision_manager]: Book detected: xyz=(-0.093, -0.055, 0.402), center=(247, 197)
[INFO] [1789635047.476553083] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789635047.621423380] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635047.623842675] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635047.626211927] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635047.628641675] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635047.630987027] [vision_manager]: Book detected: xyz=(-0.128, -0.083, 0.563), center=(248, 193)
[INFO] [1789635047.632957821] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635047.800474844] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635047.802393543] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635047.805589888] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635047.807581893] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635047.809104927] [vision_manager]: Book detected: xyz=(-0.092, -0.044, 0.400), center=(247, 205)
[INFO] [1789635047.810660812] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635047.949214055] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635047.952211468] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635047.953883331] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635047.955462827] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635047.956871020] [vision_manager]: Book detected: xyz=(-0.090, -0.030, 0.400), center=(249, 216)
[INFO] [1789635047.958366954] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635048.081493619] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635048.082896271] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.084259340] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.483), center=(249, 177)
[INFO] [1789635048.086134607] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635048.088224937] [vision_manager]: Book detected: xyz=(-0.091, -0.035, 0.400), center=(248, 212)
[INFO] [1789635048.213146302] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635048.214610384] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.216088203] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635048.217482932] [vision_manager]: Book detected: xyz=(-0.106, -0.096, 0.475), center=(249, 176)
[INFO] [1789635048.218841488] [vision_manager]: Book detected: xyz=(-0.091, -0.035, 0.400), center=(248, 212)
[INFO] [1789635048.220178499] [vision_manager]: Book detected: xyz=(-0.091, 0.044, 0.400), center=(248, 275)
[INFO] [1789635048.365654077] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635048.368262238] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.370357148] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.483), center=(248, 177)
[INFO] [1789635048.372000512] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635048.373599158] [vision_manager]: Book detected: xyz=(-0.092, -0.034, 0.400), center=(247, 213)
[INFO] [1789635048.375530800] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635048.498899622] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635048.500172796] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.501429684] [vision_manager]: Book detected: xyz=(-0.103, -0.096, 0.461), center=(249, 174)
[INFO] [1789635048.502636725] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635048.503886567] [vision_manager]: Book detected: xyz=(-0.092, -0.043, 0.400), center=(247, 206)
[INFO] [1789635048.621922971] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635048.623409992] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.624914472] [vision_manager]: Book detected: xyz=(-0.105, -0.096, 0.468), center=(249, 175)
[INFO] [1789635048.626449533] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635048.627855236] [vision_manager]: Book detected: xyz=(-0.092, -0.045, 0.400), center=(247, 204)
[INFO] [1789635048.780879646] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635048.782924558] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.784439593] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635048.785853069] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635048.787382775] [vision_manager]: Book detected: xyz=(-0.092, -0.049, 0.401), center=(247, 201)
[INFO] [1789635048.789010491] [vision_manager]: Book detected: xyz=(-0.092, 0.043, 0.400), center=(247, 274)
[INFO] [1789635048.937286975] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635048.939722704] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635048.942119151] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635048.944165391] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635048.946184979] [vision_manager]: Book detected: xyz=(-0.092, -0.052, 0.401), center=(247, 199)
[INFO] [1789635048.948093859] [vision_manager]: Book detected: xyz=(-0.091, 0.043, 0.400), center=(248, 274)
[INFO] [1789635049.101017318] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635049.102183017] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635049.103273194] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635049.106792442] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635049.107839293] [vision_manager]: Book detected: xyz=(-0.092, -0.048, 0.401), center=(247, 202)
[INFO] [1789635049.108879874] [vision_manager]: Book detected: xyz=(-0.093, 0.042, 0.400), center=(246, 273)
[INFO] [1789635049.283347887] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635049.285332927] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635049.287122668] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635049.289091166] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635049.291516270] [vision_manager]: Book detected: xyz=(-0.091, -0.027, 0.401), center=(248, 219)
[INFO] [1789635049.293452874] [vision_manager]: Book detected: xyz=(-0.093, 0.042, 0.400), center=(246, 273)
[INFO] [1789635049.433772936] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635049.435211661] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635049.436571394] [vision_manager]: Book detected: xyz=(-0.111, -0.096, 0.491), center=(248, 178)
[INFO] [1789635049.437888237] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635049.439195248] [vision_manager]: Book detected: xyz=(-0.091, -0.029, 0.401), center=(248, 217)
[INFO] [1789635049.440480515] [vision_manager]: Book detected: xyz=(-0.093, 0.043, 0.400), center=(246, 274)
[INFO] [1789635049.592032506] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635049.595955841] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635049.598922742] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.507), center=(248, 180)
[INFO] [1789635049.600662437] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635049.601941979] [vision_manager]: Book detected: xyz=(-0.091, -0.024, 0.402), center=(248, 221)
[INFO] [1789635049.603027768] [vision_manager]: Book detected: xyz=(-0.093, 0.040, 0.400), center=(246, 272)
[INFO] [1789635049.778179420] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635049.779417096] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635049.782300523] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.507), center=(248, 180)
[INFO] [1789635049.783755933] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635049.784975649] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789635049.786663530] [vision_manager]: Book detected: xyz=(-0.092, 0.043, 0.400), center=(247, 274)
[INFO] [1789635049.934220291] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635049.936042780] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
